Epoch seconds,Date
1769068795,2026-01-22 07:59:55,"
                +82-2-2260-3483 / incoming@dongguk.edu"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
            * About DU"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
                + Greetings"
1769068795,2026-01-22 07:59:55,"
                + History"
1769068795,2026-01-22 07:59:55,"
                + School Spirit & Symbol"
1769068795,2026-01-22 07:59:55,"
                + Video Clip"
1769068795,2026-01-22 07:59:55,"
                + Contact us"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
            * Academics"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
                + Academics"
1769068795,2026-01-22 07:59:55,"
                + Colleges"
1769068795,2026-01-22 07:59:55,"
                + Graduate Schools"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
            * Admission"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
                + Undergraduates(本科)"
1769068795,2026-01-22 07:59:55,"
                + Graduates(大學院)"
1769068795,2026-01-22 07:59:55,"
                + GKS"
1769068795,2026-01-22 07:59:55,"
                + KGSP-G"
1769068795,2026-01-22 07:59:55,"
                + SRD Scholarship admission"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
            * International"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
                + Office of International Affairs"
1769068795,2026-01-22 07:59:55,"
                + Exchange Program"
1769068795,2026-01-22 07:59:55,"
                + International Summer School"
1769068795,2026-01-22 07:59:55,"
                + International Student Life"
1769068795,2026-01-22 07:59:55,"
                + Korean Language Program"
1769068795,2026-01-22 07:59:55,"
                + Notice(Korean)"
1769068795,2026-01-22 07:59:55,"
                + Student Guide Book"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
            * Giving to DU"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
            * News"
1769068795,2026-01-22 07:59:55,"
"
1769068795,2026-01-22 07:59:55,"
                + Notice"
1769068795,2026-01-22 07:59:55,"
                + News Clipping"
1769068795,2026-01-22 07:59:55,"
                + Dongguk Gallery"
1769068795,2026-01-22 07:59:55,"
              Seoul Campus 30, Pildong-ro 1-gil, Jung-gu, Seoul, 04620, Republic of Korea Tel +82-2-2260-3314 Fax +82-2-2260-2277"
1769068795,2026-01-22 07:59:55,"
              E-mail incoming@dongguk.edu (Exchang Program) scf@dongguk.edu (International Students Services) adm@dongguk.edu (International admission) cscenter@dongguk.edu"
1769068795,2026-01-22 07:59:55,"
              (Certificate Issuance, Education Verification) kic@dongguk.edu (Korean Language Course)"
1769068795,2026-01-22 07:59:55,"
          Copyright(c) 2022 DONGGUK UNIVERSITY. ALL RIGHTS RESERVED."
1773876198,2026-03-18 23:23:18,          popup zone
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
              * No content"
1773876198,2026-03-18 23:23:18,"
            Do not display again today Close"
1773876198,2026-03-18 23:23:18,"
            popup"
1773876198,2026-03-18 23:23:18,"
            eng"
1773876198,2026-03-18 23:23:18,"
                kor"
1773876198,2026-03-18 23:23:18,"
                eng"
1773876198,2026-03-18 23:23:18,"
            LOGIN"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
              SEARCH"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                  검색"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                Popular topics"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                  # Academic Calendar # Scholarship # library # Tuition # Certificate # Course registration # Dormitory # Graduate # Departments & Programs"
1773876198,2026-03-18 23:23:18,"
              닫기"
1773876198,2026-03-18 23:23:18,"
          #"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
            * About DU"
1773876198,2026-03-18 23:23:18,"
            * Academics"
1773876198,2026-03-18 23:23:18,"
            * Research"
1773876198,2026-03-18 23:23:18,"
            * Admission"
1773876198,2026-03-18 23:23:18,"
            * International"
1773876198,2026-03-18 23:23:18,"
            * Giving to DU"
1773876198,2026-03-18 23:23:18,"
            * News"
1773876198,2026-03-18 23:23:18,"
              * nDRIMS"
1773876198,2026-03-18 23:23:18,"
              * Dream PATH"
1773876198,2026-03-18 23:23:18,"
              * groupware"
1773876198,2026-03-18 23:23:18,"
              * portal"
1773876198,2026-03-18 23:23:18,"
              * webmail"
1773876198,2026-03-18 23:23:18,"
              * sitemap"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
        International"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
              * 홈"
1773876198,2026-03-18 23:23:18,"
              * International"
1773876198,2026-03-18 23:23:18,"
              * Exchange Program"
1773876198,2026-03-18 23:23:18,"
              * Partner University"
1773876198,2026-03-18 23:23:18,"
              * 인쇄"
1773876198,2026-03-18 23:23:18,"
              * 공유"
1773876198,2026-03-18 23:23:18,"
                  페이스북 공유하기 트위터 공유하기"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
          Partner University"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
              * Asia"
1773876198,2026-03-18 23:23:18,"
              * Asia(South-East, Central, Middle)"
1773876198,2026-03-18 23:23:18,"
              * America"
1773876198,2026-03-18 23:23:18,"
              * Africa"
1773876198,2026-03-18 23:23:18,"
              * Europe"
1773876198,2026-03-18 23:23:18,"
              * Oceania"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
          Africa"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
              Country   University                             "
1773876198,2026-03-18 23:23:18,"
              Botswana  University of Botswana                 "
1773876198,2026-03-18 23:23:18,"
              Tanzania  Borigaram Agriculture Technical College"
1773876198,2026-03-18 23:23:18,"
              Tunisia   Tunis El Manar University              "
1773876198,2026-03-18 23:23:18,"
              "
1773876198,2026-03-18 23:23:18,"
              * Department"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                Office of International Relations"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
              * Contact"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                +82-2-2260-3483 / incoming@dongguk.edu"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
            * About DU"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                + Greetings"
1773876198,2026-03-18 23:23:18,"
                + History"
1773876198,2026-03-18 23:23:18,"
                + Gender Equality Plan(GEP)"
1773876198,2026-03-18 23:23:18,"
                + School Spirit & Symbol"
1773876198,2026-03-18 23:23:18,"
                + Video Clip"
1773876198,2026-03-18 23:23:18,"
                + Contact us"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
            * Academics"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                + Academics"
1773876198,2026-03-18 23:23:18,"
                + Colleges"
1773876198,2026-03-18 23:23:18,"
                + Graduate Schools"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
            * Admission"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                + Undergraduates(本科)"
1773876198,2026-03-18 23:23:18,"
                + Graduates(大學院)"
1773876198,2026-03-18 23:23:18,"
                + GKS"
1773876198,2026-03-18 23:23:18,"
                + KGSP-G"
1773876198,2026-03-18 23:23:18,"
                + SRD Scholarship admission"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
            * International"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                + Office of International Affairs"
1773876198,2026-03-18 23:23:18,"
                + Exchange Program"
1773876198,2026-03-18 23:23:18,"
                + International Summer School"
1773876198,2026-03-18 23:23:18,"
                + International Student Life"
1773876198,2026-03-18 23:23:18,"
                + Korean Language Program"
1773876198,2026-03-18 23:23:18,"
                + Notice(Korean)"
1773876198,2026-03-18 23:23:18,"
                + Student Guide Book"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
            * Giving to DU"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
            * News"
1773876198,2026-03-18 23:23:18,"
"
1773876198,2026-03-18 23:23:18,"
                + Notice"
1773876198,2026-03-18 23:23:18,"
                + News Clipping"
1773876198,2026-03-18 23:23:18,"
                + Dongguk Gallery"
1773876198,2026-03-18 23:23:18,"
              Seoul Campus 30, Pildong-ro 1-gil, Jung-gu, Seoul, 04620, Republic of Korea Tel +82-2-2260-3314 Fax +82-2-2260-2277"
1773876198,2026-03-18 23:23:18,"
              E-mail incoming@dongguk.edu (Exchang Program) scf@dongguk.edu (International Students Services) adm@dongguk.edu (International admission) cscenter@dongguk.edu"
1773876198,2026-03-18 23:23:18,"
              (Certificate Issuance, Education Verification) kic@dongguk.edu (Korean Language Course)"
1773876198,2026-03-18 23:23:18,"
          Copyright(c) 2022 DONGGUK UNIVERSITY. ALL RIGHTS RESERVED."
1773962598,2026-03-19 23:23:18,          popup zone
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
              * No content"
1773962598,2026-03-19 23:23:18,"
            Do not display again today Close"
1773962598,2026-03-19 23:23:18,"
            popup"
1773962598,2026-03-19 23:23:18,"
            eng"
1773962598,2026-03-19 23:23:18,"
                kor"
1773962598,2026-03-19 23:23:18,"
                eng"
1773962598,2026-03-19 23:23:18,"
            LOGIN"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
              SEARCH"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                  검색"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                Popular topics"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                  # Academic Calendar # Scholarship # library # Tuition # Certificate # Course registration # Dormitory # Graduate # Departments & Programs"
1773962598,2026-03-19 23:23:18,"
              닫기"
1773962598,2026-03-19 23:23:18,"
          #"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
            * About DU"
1773962598,2026-03-19 23:23:18,"
            * Academics"
1773962598,2026-03-19 23:23:18,"
            * Research"
1773962598,2026-03-19 23:23:18,"
            * Admission"
1773962598,2026-03-19 23:23:18,"
            * International"
1773962598,2026-03-19 23:23:18,"
            * Giving to DU"
1773962598,2026-03-19 23:23:18,"
            * News"
1773962598,2026-03-19 23:23:18,"
              * nDRIMS"
1773962598,2026-03-19 23:23:18,"
              * Dream PATH"
1773962598,2026-03-19 23:23:18,"
              * groupware"
1773962598,2026-03-19 23:23:18,"
              * portal"
1773962598,2026-03-19 23:23:18,"
              * webmail"
1773962598,2026-03-19 23:23:18,"
              * sitemap"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
        International"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
              * 홈"
1773962598,2026-03-19 23:23:18,"
              * International"
1773962598,2026-03-19 23:23:18,"
              * Exchange Program"
1773962598,2026-03-19 23:23:18,"
              * Partner University"
1773962598,2026-03-19 23:23:18,"
              * 인쇄"
1773962598,2026-03-19 23:23:18,"
              * 공유"
1773962598,2026-03-19 23:23:18,"
                  페이스북 공유하기 트위터 공유하기"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
          Partner University"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
              * Asia"
1773962598,2026-03-19 23:23:18,"
              * Asia(South-East, Central, Middle)"
1773962598,2026-03-19 23:23:18,"
              * America"
1773962598,2026-03-19 23:23:18,"
              * Africa"
1773962598,2026-03-19 23:23:18,"
              * Europe"
1773962598,2026-03-19 23:23:18,"
              * Oceania"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
          Africa"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
              Country   University                             "
1773962598,2026-03-19 23:23:18,"
              Botswana  University of Botswana                 "
1773962598,2026-03-19 23:23:18,"
              Tanzania  Borigaram Agriculture Technical College"
1773962598,2026-03-19 23:23:18,"
              Tunisia   Tunis El Manar University              "
1773962598,2026-03-19 23:23:18,"
              "
1773962598,2026-03-19 23:23:18,"
              * Department"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                Office of International Relations"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
              * Contact"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                +82-2-2260-3483 / incoming@dongguk.edu"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
            * About DU"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                + Greetings"
1773962598,2026-03-19 23:23:18,"
                + History"
1773962598,2026-03-19 23:23:18,"
                + School Spirit & Symbol"
1773962598,2026-03-19 23:23:18,"
                + Video Clip"
1773962598,2026-03-19 23:23:18,"
                + Contact us"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
            * Academics"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                + Academics"
1773962598,2026-03-19 23:23:18,"
                + Colleges"
1773962598,2026-03-19 23:23:18,"
                + Graduate Schools"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
            * Admission"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                + Undergraduates(本科)"
1773962598,2026-03-19 23:23:18,"
                + Graduates(大學院)"
1773962598,2026-03-19 23:23:18,"
                + GKS"
1773962598,2026-03-19 23:23:18,"
                + KGSP-G"
1773962598,2026-03-19 23:23:18,"
                + SRD Scholarship admission"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
            * Research"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                + Research Achievements"
1773962598,2026-03-19 23:23:18,"
                + Industry-University"
1773962598,2026-03-19 23:23:18,"
                  Cooperation Foundation"
1773962598,2026-03-19 23:23:18,"
                + Research Institutes"
1773962598,2026-03-19 23:23:18,"
                + Research Information"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
            * International"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                + Office of International Affairs"
1773962598,2026-03-19 23:23:18,"
                + Exchange Program"
1773962598,2026-03-19 23:23:18,"
                + International Summer School"
1773962598,2026-03-19 23:23:18,"
                + International Student Life"
1773962598,2026-03-19 23:23:18,"
                + Korean Language Program"
1773962598,2026-03-19 23:23:18,"
                + Notice(Korean)"
1773962598,2026-03-19 23:23:18,"
                + Student Guide Book"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
            * Giving to DU"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
            * News"
1773962598,2026-03-19 23:23:18,"
"
1773962598,2026-03-19 23:23:18,"
                + Notice"
1773962598,2026-03-19 23:23:18,"
                + News Clipping"
1773962598,2026-03-19 23:23:18,"
                + Dongguk Gallery"
1773962598,2026-03-19 23:23:18,"
              Seoul Campus 30, Pildong-ro 1-gil, Jung-gu, Seoul, 04620, Republic of Korea Tel +82-2-2260-3314 Fax +82-2-2260-2277"
1773962598,2026-03-19 23:23:18,"
              E-mail incoming@dongguk.edu (Exchang Program) scf@dongguk.edu (International Students Services) adm@dongguk.edu (International admission) cscenter@dongguk.edu"
1773962598,2026-03-19 23:23:18,"
              (Certificate Issuance, Education Verification) kic@dongguk.edu (Korean Language Course)"
1773962598,2026-03-19 23:23:18,"
          Copyright(c) 2022 DONGGUK UNIVERSITY. ALL RIGHTS RESERVED."
1777937861,2026-05-04 23:37:41,            이전
1777937861,2026-05-04 23:37:41,"
            다음"
1777937861,2026-05-04 23:37:41,"
            * No content"
1777937861,2026-05-04 23:37:41,"
          Do not display again today close"
1777937861,2026-05-04 23:37:41,"
      본문 바로가기 주메뉴 바로가기"
1777937861,2026-05-04 23:37:41,"
              nDRIMS Dream PATH groupware portal webmail sitemap"
1777937861,2026-05-04 23:37:41,"
                인스타그램 바로가기 페이스북 바로가기 네이버 블로그 바로가기 유튜브 바로가기"
1777937861,2026-05-04 23:37:41,"
                POPUP LOGIN"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
              * About DU"
1777937861,2026-05-04 23:37:41,"
              * Academics"
1777937861,2026-05-04 23:37:41,"
              * Research"
1777937861,2026-05-04 23:37:41,"
              * Admission"
1777937861,2026-05-04 23:37:41,"
              * International"
1777937861,2026-05-04 23:37:41,"
              * Giving to DU"
1777937861,2026-05-04 23:37:41,"
              * News"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
          SEARCH DONGGUK UNIVERSITY"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
            Popular topics"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
              # Academic Calendar # Scholarship # library # Tuition # Certificate # Course registration # Dormitory # Graduate # Departments & Programs"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
          * 홈"
1777937861,2026-05-04 23:37:41,"
          * 인쇄"
1777937861,2026-05-04 23:37:41,"
          * 공유"
1777937861,2026-05-04 23:37:41,"
              페이스북 공유하기 트위터 공유하기"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
        Africa"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
            Country   University                             "
1777937861,2026-05-04 23:37:41,"
            Botswana  University of Botswana                 "
1777937861,2026-05-04 23:37:41,"
            Tanzania  Borigaram Agriculture Technical College"
1777937861,2026-05-04 23:37:41,"
            Tunisia   Tunis El Manar University              "
1777937861,2026-05-04 23:37:41,"
            "
1777937861,2026-05-04 23:37:41,"
            * Department"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
              Office of International Relations"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
            * Contact"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
              +82-2-2260-3483 / incoming@dongguk.edu"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
    TOP"
1777937861,2026-05-04 23:37:41,"
            Seoul Campus 30, Pildong-ro 1-gil, Jung-gu, Seoul, 04620, Republic of Korea Tel. +82-2-2260-3314 Fax. +82-2-2260-2277 E-mail incoming@dongguk.edu Exchange Program scf@dongguk.edu International Students Services adm@dongguk.edu International admission cscenter@dongguk.edu Certificate Issuance, Education Verification kic@dongguk.edu Korean Language Course"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
        Copyright(c) DONGGUK UNIVERSITY. ALL RIGHTS RESERVED."
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
          DONGGUK UNIVERSITY SITE MAP"
1777937861,2026-05-04 23:37:41,"
"
1777937861,2026-05-04 23:37:41,"
            * About DU"
1777937861,2026-05-04 23:37:41,"
            * Academics"
1777937861,2026-05-04 23:37:41,"
            * Research"
1777937861,2026-05-04 23:37:41,"
            * Admission"
1777937861,2026-05-04 23:37:41,"
            * International"
1777937861,2026-05-04 23:37:41,"
            * Giving to DU"
1777937861,2026-05-04 23:37:41,"
            * News"
